region_id,scene_id,district,state,proposed_label,tags,model_evidence,native_input_sha256,model_run_id,priority,visible_area_m2,source_dates,source_date_seam,boundary_overlap_fraction,sampling_group,spatial_holdout_group,review_url,human_label,geometry_decision,reviewer,reviewed_at,review_status,feedback
C837.field_53,C837,Patiala,Punjab,unburned-looking field,green; continuous-cover; edge-clipped; tree-adjacent,Green cover extends beyond the bottom image edge. A tree cluster lies beside its upper-left boundary.,e9696c06727b99c620f64f1ede313dcff9feb6a01c8faf47c965824de6bdd5da,48ffb874-c9d5-41bf-880b-db480bd7c438,routine-review,2837,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C837.field_53,,,,,pending,
C837.field_54,C837,Patiala,Punjab,uncertain field,pale-tan; low-vegetation; road-adjacent; edge-clipped,"A pale tan field fragment lies beside the road. Exposed soil or residue is plausible, with no coherent char-like evidence.",e9696c06727b99c620f64f1ede313dcff9feb6a01c8faf47c965824de6bdd5da,48ffb874-c9d5-41bf-880b-db480bd7c438,uncertain-class-review,1588,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C837.field_54,,,,,pending,
C837.field_55,C837,Patiala,Punjab,unburned-looking field,green; fine-texture; tapered; edge-clipped,Fine-textured green cover continues beyond the bottom edge in this roadside parcel.,e9696c06727b99c620f64f1ede313dcff9feb6a01c8faf47c965824de6bdd5da,48ffb874-c9d5-41bf-880b-db480bd7c438,routine-review,2236,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C837.field_55,,,,,pending,
C837.field_56,C837,Patiala,Punjab,unburned-looking field,green; continuous-cover; edge-clipped,Green cover fills this bottom-edge parcel without a distinct burn-like patch.,e9696c06727b99c620f64f1ede313dcff9feb6a01c8faf47c965824de6bdd5da,48ffb874-c9d5-41bf-880b-db480bd7c438,routine-review,3595,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C837.field_56,,,,,pending,
C837.field_57,C837,Patiala,Punjab,unburned-looking field,green; muted; edge-clipped,Muted green field cover extends beyond the lower image boundary.,e9696c06727b99c620f64f1ede313dcff9feb6a01c8faf47c965824de6bdd5da,48ffb874-c9d5-41bf-880b-db480bd7c438,routine-review,3165,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C837.field_57,,,,,pending,
C837.field_58,C837,Patiala,Punjab,unburned-looking field,green; diffuse-mottling; edge-clipped,This green parcel is clipped by both the bottom and right image edges. Its mottling is not distinctly char-like.,e9696c06727b99c620f64f1ede313dcff9feb6a01c8faf47c965824de6bdd5da,48ffb874-c9d5-41bf-880b-db480bd7c438,routine-review,2645,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C837.field_58,,,,,pending,
C838.f01,C838,Patiala,Punjab,uncertain field,tan; muted; edge-clipped,A narrow parcel fragment has subdued tan-green cover. Soil and sparse vegetation cannot be distinguished reliably.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,uncertain-class-review,621,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f01,,,,,pending,
C838.f02,C838,Patiala,Punjab,uncertain field,tan; mottled; sparse-cover,Muted cover varies across the parcel without a coherent char-like pattern.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,uncertain-class-review,2693,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f02,,,,,pending,
C838.f03,C838,Patiala,Punjab,uncertain field,tan; pale; edge-clipped,The visible upper fragment appears sparsely covered or bare. Burning is not visually established.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,uncertain-class-review,753,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f03,,,,,pending,
C838.f04,C838,Patiala,Punjab,unburned-looking field,green; uniform; straight-boundaries,The parcel has predominantly continuous green cover without evident char-like patches.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,3214,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f04,,,,,pending,
C838.f05,C838,Patiala,Punjab,unburned-looking field,green; muted; edge-clipped,Mostly green cover occupies the visible parcel fragment.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,1181,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f05,,,,,pending,
C838.f06,C838,Patiala,Punjab,uncertain field,tan; smooth; edge-clipped,A pale tan plot lacks distinctive evidence separating exposed soil from residue.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,uncertain-class-review,627,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f06,,,,,pending,
C838.f07,C838,Patiala,Punjab,unburned-looking field,green; uneven-cover; irregular-margin,Green cover dominates this elongated parcel. Local darker margins coincide with woody vegetation.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,6261,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f07,,,,,pending,
C838.f08,C838,Patiala,Punjab,unburned-looking field,olive; faint-rows; variable-tone,Olive-green cover and faint linear texture are visible without coherent ash-like patches.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,3636,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f08,,,,,pending,
C838.f09,C838,Patiala,Punjab,unburned-looking field,green; narrow; straight-boundaries,A narrow green strip is separated from adjoining parcels by pale margins.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,488,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f09,,,,,pending,
C838.f10,C838,Patiala,Punjab,unburned-looking field,green; elongated; edge-clipped,Continuous green cover extends beyond the upper image edge.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,3268,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f10,,,,,pending,
C838.f11,C838,Patiala,Punjab,unburned-looking field,olive; faint-rows; edge-clipped,The upper fragment shows muted vegetated cover and subtle parallel texture.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,1689,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f11,,,,,pending,
C838.f12,C838,Patiala,Punjab,unburned-looking field,olive; uniform; edge-clipped,Mostly uniform olive-green cover is visible within the clipped parcel.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,1465,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f12,,,,,pending,
C838.f13,C838,Patiala,Punjab,unburned-looking field,green; fine-texture; straight-boundaries,The field has continuous green cover bounded by narrow dividers.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,3931,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f13,,,,,pending,
C838.f14,C838,Patiala,Punjab,unburned-looking field,green; uniform; fine-texture,Green cover is consistent across this separate parcel.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,3633,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f14,,,,,pending,
C838.f15,C838,Patiala,Punjab,unburned-looking field,yellow-green; mottled; edge-clipped,"Uneven yellow-green cover is present, without a distinct char/ash-like pattern.",e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,5117,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f15,,,,,pending,
C838.f16,C838,Patiala,Punjab,unburned-looking field,green; muted; edge-clipped,The visible parcel is predominantly green with modest tonal variation.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,3023,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f16,,,,,pending,
C838.f17,C838,Patiala,Punjab,unburned-looking field,green; uniform; narrow-boundary,Green cover fills the parcel above a slightly oblique divider.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,2680,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f17,,,,,pending,
C838.f18,C838,Patiala,Punjab,unburned-looking field,green; smooth; straight-boundaries,This smaller parcel is green throughout its visible extent.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,2059,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f18,,,,,pending,
C838.f19,C838,Patiala,Punjab,unburned-looking field,olive; variable-tone; edge-clipped,Muted green and olive cover lacks clear burn-like patches.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,3479,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f19,,,,,pending,
C838.f20,C838,Patiala,Punjab,unburned-looking field,green; uniform; tree-margin,Predominantly green cover is interrupted near the margin by a small tree and shadow.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,2749,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f20,,,,,pending,
C838.f21,C838,Patiala,Punjab,unburned-looking field,green; pale-inset; smooth,The field is green around a small pale inset. That inset alone does not support burning.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,2794,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f21,,,,,pending,
C838.f22,C838,Patiala,Punjab,unburned-looking field,green; uniform; straight-boundaries,Continuous green cover lies east of a faint vertical parcel divider.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,2204,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f22,,,,,pending,
C838.f23,C838,Patiala,Punjab,unburned-looking field,green; elongated; uneven-margin,A narrow green parcel terminates at trees and a pale track.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,2058,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f23,,,,,pending,
C838.f24,C838,Patiala,Punjab,unburned-looking field,green; pale-inset; tree-margin,"Vegetation dominates, with a small pale margin feature and darker boundary trees.",e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,5210,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f24,,,,,pending,
C838.f25,C838,Patiala,Punjab,unburned-looking field,green; uniform; faint-rows,Broad continuous green cover shows subtle linear texture.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,4612,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f25,,,,,pending,
C838.f26,C838,Patiala,Punjab,unburned-looking field,green; fine-texture; irregular-corner,"This parcel remains green, including the portion beside the tree-lined track.",e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,4196,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f26,,,,,pending,
C838.f27,C838,Patiala,Punjab,unburned-looking field,green; parallel-texture; straight-boundaries,Fine parallel vegetation texture is visible across the parcel.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,3230,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f27,,,,,pending,
C838.f28,C838,Patiala,Punjab,unburned-looking field,green; uniform; straight-boundaries,The separate lower parcel has continuous green cover.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,3038,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f28,,,,,pending,
C838.f29,C838,Patiala,Punjab,unburned-looking field,olive; faint-rows; variable-tone,"Olive cover and faint rows are visible, without coherent char-like areas.",e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,3931,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f29,,,,,pending,
C838.f30,C838,Patiala,Punjab,unburned-looking field,olive; tree-shadows; irregular-margin,Muted vegetation surrounds small trees. Dark spots are associated with tree crowns and shadows rather than a broad burn pattern.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,2801,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f30,,,,,pending,
C838.f31,C838,Patiala,Punjab,uncertain field,pink-tan; smooth; bare-looking,A small bare-looking plot has no coherent char/ash texture. Soil and residue remain plausible.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,uncertain-class-review,1023,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f31,,,,,pending,
C838.f32,C838,Patiala,Punjab,unburned-looking field,green; subdued; faint-rows,A broad green parcel shows subtle row-like texture.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,4037,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f32,,,,,pending,
C838.f33,C838,Patiala,Punjab,unburned-looking field,green; uniform; building-margin,"Green cover extends beside buildings, with no convincing burn-like patch.",e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,3632,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f33,,,,,pending,
C838.f34,C838,Patiala,Punjab,unburned-looking field,green; elongated; oblique-margin,The parcel is predominantly green and ends at a diagonal road.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,routine-review,5508,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f34,,,,,pending,
C838.f35,C838,Patiala,Punjab,uncertain field,pink-tan; pale-patch; edge-clipped,Bare-looking ground includes a lighter patch. Neither tone alone establishes burning.,e22386ef6c07cd8f4b57bc0273091845cbd69fa4902a4de5517314207e2e2d7d,08747504-530d-47b5-b008-859bdef7fb9b,uncertain-class-review,3458,2020-10-03,False,0,district-patiala-04,spatial-C635,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C838.f35,,,,,pending,
